语例ID,主语(目标域),谓语(源域),目标域,目标域名称,源域,源域名称,映射方向,映射方向标签,F_field,A_level,D_number,D_abstract,I_depth,S_schema,D_processing,CC连续值,CC等级(等距法),标注覆盖,CC标注值,CC等级(五分位法)
xb_05777,我的道路,正确的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05778,地,根本,NT,自然,LF,光线,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05779,青春,公平的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05780,春天的天空,晴朗的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05781,老清老汉的鞭子,有名的,OB,物体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05782,他的笑声,假的,SN,感知,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05783,夜里的北风,凛冽的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05784,她唱歌的声音,忧郁的,SN,感知,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05785,洛阳的气氛,紧张的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05786,泥土的气味,清香的,SN,感知,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05787,中国人民的忍耐力,惊人的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05788,命运,无情的,AB,抽象,EM,情感,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05789,爱情,盲目的,EM,情感,SN,感知,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05790,爱情,自私的,EM,情感,MR,机器,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05791,声音,严厉的,SN,感知,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05792,前脚/后脚,阴/阳,BD,建筑,AB,抽象,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05793,时间,最好的镇静剂,TM,时间,OB,物体,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05794,那声音,亲切的,SN,感知,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05795,中心,全机关最肥的单位,SC,社会,ST,结构,1,具体→具体,0.8,0.67,0.8,0.735,0.0,0.0,0.0,0.4043,3,否,2,3
xb_05796,旋律,热烈而又欢快的,SN,感知,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05797,醉眼,模糊的、深沉的,BD,建筑,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05798,女人,好奇的动物,HM,人体,LV,生命,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05799,这一段生命,痛苦的,AB,抽象,EM,情感,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05800,删除的用心,隐秘的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05801,空间/时间,短的/长的,SP,空间,SP,空间,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_05802,灵/肉,清洁的/肮脏的,AB,抽象,ST,结构,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_05803,一滴血的恩情和一碗血的恩情,一样的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05804,狼,狡猾的,LV,生命,ST,结构,4,抽象→具体,0.4,0.33,0.6,0.415,0.67,0.67,0.67,0.5298,3,否,4,3
xb_05805,宴会,丰富的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05806,獒王的责任,重大的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05807,风/星/月亮,冷的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05808,人的劣根性,顽强的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05809,情人的眼睛,瞎的,BD,建筑,BD,建筑,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05810,中国的文化,静的文化,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05811,中国人的美德,静的美德,MR,机器,ST,结构,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_05812,英人,自重的民族,HM,人体,SC,社会,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05813,方巾气道学气,幽默之魔敌,AB,抽象,HM,人体,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05814,人类（在纪律方面）,拙劣的标本,HM,人体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05815,总有一死的命运,美丽的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05816,人生,美妙的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05817,道理参透,幽默,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05818,生活/政治/商业,艰辛的/肮脏的/卑鄙的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05819,心,孤独的猎手,EM,情感,HM,人体,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05820,穷人的心,赤裸的,BD,建筑,BD,建筑,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,1,2
xb_05821,战争,光荣事业,EV,事件,SC,社会,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05822,祖先,幼稚的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05823,生命,平等的，神圣的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05824,病人,红绸子,HM,人体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05825,京胡,自然之子,OB,物体,HM,人体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05826,他,雕塑家,HM,人体,HM,人体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05827,好奇心,有限的,EM,情感,SP,空间,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05828,爱情,小蚂蚁,EM,情感,LV,生命,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05829,恋爱中的人,愚蠢的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05830,卖花的姑娘,宁静的象征,HM,人体,AB,抽象,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05831,目光,犀利的，思辨的，智慧的,SN,感知,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05832,卓雄洲的脸,苍劲的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05833,钟声的振幅,圆的,AB,抽象,SN,感知,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05834,天,无常的,AB,抽象,ST,结构,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_05835,血,热的,BD,建筑,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05836,神,聪明的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05837,战争的对方,愚蠢的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05838,幸运,势利的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05839,神,公正的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05840,爱情,顽皮的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05841,人类,古怪的东西,HM,人体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05842,心,好的,BD,建筑,ST,结构,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_05843,钱,长河水,AB,抽象,NT,自然,1,具体→具体,0.8,0.67,0.8,0.735,0.0,0.0,0.0,0.4043,3,否,2,3
xb_05844,狮子,孤独兽物,LV,生命,LV,生命,1,具体→具体,0.4,0.33,0.6,0.415,0.0,0.0,0.0,0.2283,2,否,2,2
xb_05845,心,受到拘禁的,EM,情感,OB,物体,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05846,水,老,NT,自然,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05847,城市,黑不到底的,SP,空间,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05848,爱,崇高的,EM,情感,MR,机器,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05849,灵魂,肮脏的,MR,机器,ST,结构,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_05850,心灵,一片荒漠,EM,情感,NT,自然,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05851,海风,蓝的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05852,天,紫的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05853,风,蓝的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05854,人本性,恶的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05855,做不可思议的事情的人,英雄,HM,人体,HM,人体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05856,生命,美好的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05857,这个女孩,忙碌的中心,HM,人体,SP,空间,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05858,本心,善良的,AB,抽象,MR,机器,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_05859,雪片,甜的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05860,红色,着急的颜色,SN,感知,SN,感知,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_05861,梦,好的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05862,四方形,圆的,AB,抽象,SP,空间,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05863,茶的主流,严酷的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05864,伯父,沉重的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05865,佛,公正的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05866,年轻人,性急的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05867,她的信,忧郁的,OB,物体,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05868,脸,坚毅的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05869,他的心情,晦涩、阴暗的,EM,情感,SN,感知,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05870,人生,苦,AB,抽象,SN,感知,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05871,她的心,光明洁净的,MR,机器,SN,感知,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_05872,风,热的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05873,生命,复杂的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05874,爱情,神圣的,EM,情感,MR,机器,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05875,人类的天性,自私的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05876,光阴,值钱的东西,TM,时间,OB,物体,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05877,意志,钢铁的,AB,抽象,OB,物体,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_05878,他的心,臭的,MR,机器,SN,感知,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_05879,有荣誉感,好的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05880,红旗,胜利的象征,OB,物体,AB,抽象,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05881,话,苦的,CM,通讯,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05882,人世,无情的,AB,抽象,EM,情感,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05883,妈妈的心,狠的,AB,抽象,ST,结构,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_05884,我心中的天,蓝得近乎翠绿,EM,情感,SN,感知,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05885,战争,丑恶的,EV,事件,MR,机器,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05886,爱的滋味,苦的,SN,感知,SN,感知,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_05887,规矩,神圣的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05888,爱情,神秘的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05889,杨树,神圣的,LF,光线,MR,机器,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05890,钱,真的,AB,抽象,ST,结构,4,抽象→具体,0.8,0.67,0.8,0.735,0.67,0.67,0.67,0.7058,4,否,4,5
xb_05891,风,热的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05892,道路,死的,SP,空间,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05893,空气,凄惨而沉重,NT,自然,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05894,荪甫的野心,大的,AB,抽象,SP,空间,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05895,麻将,气闷的玩意儿,OB,物体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05896,眼光,复杂的,SN,感知,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_05897,心计,深的,TH,思维,SP,空间,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05898,人间,美丽的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05899,社会,活的,SC,社会,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05900,纪律,神圣的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05901,人生,一幕悲剧,AB,抽象,EV,事件,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05902,理想,空的,AB,抽象,SP,空间,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05903,希望,假的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05904,他的心,好的,BD,建筑,ST,结构,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_05905,夜风,寒冷的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05906,情况,复杂的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05907,形势,大好的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05908,英雄人物的胸怀,伟大的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05909,爱情,甜蜜的,EM,情感,SN,感知,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05910,婚姻,幸福的,AB,抽象,EM,情感,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05911,荣誉,杀人的慢药,AB,抽象,OB,物体,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_05912,当状元,幸福的,AB,抽象,EM,情感,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05913,精神,饱满愉快的,AB,抽象,BD,建筑,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05914,他的头,坚硬的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05915,她的性欲,旺盛的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05916,屠小英的损失,惨重的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05917,内心,沉痛的,EM,情感,EM,情感,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_05918,风格,高尚的,AB,抽象,MR,机器,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05919,理想,坚定的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05920,贞操,珍贵的,MR,机器,ST,结构,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_05921,费这么多功夫替耗子配制两碟子食物,愚蠢的举动,AB,抽象,EV,事件,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05922,你前来买烟,假,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05923,前途,光明的,AB,抽象,SN,感知,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05924,臭味,绿的,SN,感知,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05925,他的嘴,贪婪的,BD,建筑,MR,机器,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05926,头脑,清楚的,TH,思维,SN,感知,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05927,站讲台,没出息的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05928,她的语调,悲伤的,SN,感知,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05929,我的肉体,真实的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05930,西装,高贵的名牌,OB,物体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05931,担心,多余的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05932,肚子,有限的,BD,建筑,SP,空间,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05933,大哥的脸,青的,BD,建筑,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05934,钱,死的,AB,抽象,ST,结构,4,抽象→具体,0.8,0.67,0.8,0.735,0.67,0.67,0.67,0.7058,4,否,4,5
xb_05935,男人的血,灼热的,BD,建筑,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05936,感情,深厚的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_05937,太阳,黑的,NT,自然,SN,感知,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_05938,我的老婆,白蛇,HM,人体,LV,生命,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05939,他,白面团,HM,人体,FD,食物,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05940,俺,一只老山羊,HM,人体,LV,生命,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05941,爹的本相,黑豹子,HM,人体,LV,生命,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,1,1
xb_05942,猫,懒惰的动物,LV,生命,LV,生命,1,具体→具体,0.4,0.33,0.6,0.415,0.0,0.0,0.0,0.2283,2,否,1,2
xb_05943,父亲,大蓝脸,HM,人体,BD,建筑,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,1,1
xb_05944,它的血,黑的,BD,建筑,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05945,我的血,神圣的,BD,建筑,MR,机器,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05946,他那两只眼睛,冷的,BD,建筑,SN,感知,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_05947,地瓜,好东西,FD,食物,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05948,党和人民的眼睛,亮的,BD,建筑,SN,感知,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_05949,语言,笨拙的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_05950,酒,耶稣的血液,FD,食物,BD,建筑,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_05951,这样的爱情,虚假的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
